wine_name,vintage,region,predict_score,target_score,predict_price,target_price
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2014,Saint-Emilion Grand Cru,94.29,94,450.17,357
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2013,Saint-Emilion Grand Cru,94.26,92,447.75,338
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2012,Saint-Emilion Grand Cru,94.23,93,445.34,617
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2011,Saint-Emilion Grand Cru,94.2,93,442.92,387
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2010,Saint-Emilion Grand Cru,94.17,95,440.51,467
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2009,Saint-Emilion Grand Cru,94.14,95,438.09,506
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2008,Saint-Emilion Grand Cru,94.11,93,435.68,394
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2007,Saint-Emilion Grand Cru,94.08,92,433.26,379
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2006,Saint-Emilion Grand Cru,94.05,93,430.85,403
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2005,Saint-Emilion Grand Cru,94.02,95,428.43,641
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2004,Saint-Emilion Grand Cru,93.99,93,426.02,368
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2003,Saint-Emilion Grand Cru,93.96,93,423.6,439
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2002,Saint-Emilion Grand Cru,93.93,90,421.18,384
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2001,Saint-Emilion Grand Cru,93.9,93,418.77,458
"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2000,Saint-Emilion Grand Cru,93.87,94,416.35,661
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2023,Saint-Julien,92.75,-,223.94,-
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2022,Saint-Julien,92.72,95,221.51,95
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2021,Saint-Julien,92.69,93,219.08,90
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2020,Saint-Julien,92.66,94,216.65,106
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2019,Saint-Julien,92.63,94,214.23,103
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2018,Saint-Julien,92.6,93,211.8,96
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2017,Saint-Julien,92.57,92,209.37,87
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2016,Saint-Julien,92.54,93,206.94,102
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2015,Saint-Julien,92.51,93,204.52,109
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2014,Saint-Julien,92.48,92,202.09,86
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2013,Saint-Julien,92.45,89,199.66,77
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2012,Saint-Julien,92.42,91,197.23,87
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2011,Saint-Julien,92.39,90,194.81,86
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2010,Saint-Julien,92.36,93,192.38,125
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2009,Saint-Julien,92.33,93,189.95,141
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2008,Saint-Julien,92.3,90,187.52,100
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2007,Saint-Julien,92.27,89,185.1,80
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2006,Saint-Julien,92.24,90,182.67,103
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2005,Saint-Julien,92.21,91,180.24,173
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2004,Saint-Julien,92.18,90,177.81,96
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2003,Saint-Julien,92.15,90,175.39,103
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2002,Saint-Julien,92.12,88,172.96,95
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2001,Saint-Julien,92.09,91,170.53,139
"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2000,Saint-Julien,92.06,92,168.1,267
"Chateau Suduiraut Premier Cru Classe, Sauternes",2023,Sauternes,94.01,-,210.46,-
"Chateau Suduiraut Premier Cru Classe, Sauternes",2022,Sauternes,93.98,95,208.03,65
"Chateau Suduiraut Premier Cru Classe, Sauternes",2021,Sauternes,93.95,95,205.61,90
"Chateau Suduiraut Premier Cru Classe, Sauternes",2020,Sauternes,93.92,93,203.18,60
"Chateau Suduiraut Premier Cru Classe, Sauternes",2019,Sauternes,93.89,94,200.75,62
"Chateau Suduiraut Premier Cru Classe, Sauternes",2018,Sauternes,93.86,93,198.32,73
"Chateau Suduiraut Premier Cru Classe, Sauternes",2017,Sauternes,93.83,94,195.9,86
"Chateau Suduiraut Premier Cru Classe, Sauternes",2016,Sauternes,93.8,94,193.47,68
"Chateau Suduiraut Premier Cru Classe, Sauternes",2015,Sauternes,93.77,95,191.04,89
"Chateau Suduiraut Premier Cru Classe, Sauternes",2014,Sauternes,93.74,95,188.61,63
"Chateau Suduiraut Premier Cru Classe, Sauternes",2013,Sauternes,93.71,93,186.19,55
"Chateau Suduiraut Premier Cru Classe, Sauternes",2012,Sauternes,93.71,93,186.19,55
"Chateau Suduiraut Premier Cru Classe, Sauternes",2011,Sauternes,93.65,94,181.33,70
"Chateau Suduiraut Premier Cru Classe, Sauternes",2010,Sauternes,93.62,94,178.9,65
"Chateau Suduiraut Premier Cru Classe, Sauternes",2009,Sauternes,93.59,95,176.48,82
"Chateau Suduiraut Premier Cru Classe, Sauternes",2008,Sauternes,93.56,92,174.05,59
"Chateau Suduiraut Premier Cru Classe, Sauternes",2007,Sauternes,93.53,94,171.62,69
"Chateau Suduiraut Premier Cru Classe, Sauternes",2006,Sauternes,93.5,92,169.19,59
"Chateau Suduiraut Premier Cru Classe, Sauternes",2005,Sauternes,93.47,94,166.77,71
"Chateau Suduiraut Premier Cru Classe, Sauternes",2004,Sauternes,93.44,91,164.34,62
"Chateau Suduiraut Premier Cru Classe, Sauternes",2003,Sauternes,93.41,93,161.91,65
"Chateau Suduiraut Premier Cru Classe, Sauternes",2002,Sauternes,93.38,92,159.48,63
"Chateau Suduiraut Premier Cru Classe, Sauternes",2001,Sauternes,93.35,95,157.06,109
"Chateau Suduiraut Premier Cru Classe, Sauternes",2000,Sauternes,93.32,91,154.63,57
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2023,Saint-Emilion Grand Cru,94.48,-,469.66,-
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2022,Saint-Emilion Grand Cru,94.45,97,467.24,387
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2021,Saint-Emilion Grand Cru,94.42,94,464.83,312
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2020,Saint-Emilion Grand Cru,94.39,97,462.41,354
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2019,Saint-Emilion Grand Cru,94.36,96,460.0,368
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2018,Saint-Emilion Grand Cru,94.33,96,457.58,426
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2017,Saint-Emilion Grand Cru,94.3,95,455.17,381
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2016,Saint-Emilion Grand Cru,94.27,97,452.75,448
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2015,Saint-Emilion Grand Cru,94.24,95,450.34,423
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2014,Saint-Emilion Grand Cru,94.21,93,447.92,284
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2013,Saint-Emilion Grand Cru,94.18,91,445.51,262
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2012,Saint-Emilion Grand Cru,94.15,94,443.09,383
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2011,Saint-Emilion Grand Cru,94.12,92,440.68,264
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2010,Saint-Emilion Grand Cru,94.09,95,438.26,508
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2009,Saint-Emilion Grand Cru,94.06,94,435.84,416
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2008,Saint-Emilion Grand Cru,94.03,93,433.43,323
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2007,Saint-Emilion Grand Cru,94.0,92,431.01,301
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2006,Saint-Emilion Grand Cru,93.97,93,428.6,321
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2005,Saint-Emilion Grand Cru,93.94,95,426.18,525
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2004,Saint-Emilion Grand Cru,93.91,92,423.77,306
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2003,Saint-Emilion Grand Cru,93.88,93,421.35,323
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2002,Saint-Emilion Grand Cru,93.85,92,418.94,317
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2001,Saint-Emilion Grand Cru,93.82,93,416.52,352
"Chateau Pavie Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2000,Saint-Emilion Grand Cru,93.79,95,414.11,686
"Domaine Armand Rousseau, Chambertin Grand Cru",2023,Cote de Nuits,95.8,-,4676.35,-
"Domaine Armand Rousseau, Chambertin Grand Cru",2022,Cote de Nuits,95.8,-,4676.35,-
"Domaine Armand Rousseau, Chambertin Grand Cru",2021,Cote de Nuits,95.74,95,4669.01,-
"Domaine Armand Rousseau, Chambertin Grand Cru",2020,Cote de Nuits,95.71,96,4665.33,5502
"Domaine Armand Rousseau, Chambertin Grand Cru",2019,Cote de Nuits,95.68,96,4661.66,5407
"Domaine Armand Rousseau, Chambertin Grand Cru",2018,Cote de Nuits,95.65,96,4657.99,3930
"Domaine Armand Rousseau, Chambertin Grand Cru",2017,Cote de Nuits,95.62,96,4654.32,3881
"Domaine Armand Rousseau, Chambertin Grand Cru",2016,Cote de Nuits,95.59,97,4650.62,4780
"Domaine Armand Rousseau, Chambertin Grand Cru",2015,Cote de Nuits,95.56,97,4646.91,5112
"Domaine Armand Rousseau, Chambertin Grand Cru",2014,Cote de Nuits,95.53,97,4643.2,3946
"Domaine Armand Rousseau, Chambertin Grand Cru",2013,Cote de Nuits,95.5,96,4639.49,3738
"Domaine Armand Rousseau, Chambertin Grand Cru",2012,Cote de Nuits,95.47,96,4635.78,4202
"Domaine Armand Rousseau, Chambertin Grand Cru",2011,Cote de Nuits,95.44,95,4632.07,3847
"Domaine Armand Rousseau, Chambertin Grand Cru",2010,Cote de Nuits,95.41,98,4628.36,6021
"Domaine Armand Rousseau, Chambertin Grand Cru",2009,Cote de Nuits,95.38,96,4624.65,5750
"Domaine Armand Rousseau, Chambertin Grand Cru",2008,Cote de Nuits,95.35,95,4620.97,3824
"Domaine Armand Rousseau, Chambertin Grand Cru",2007,Cote de Nuits,95.32,94,4617.28,4199
"Domaine Armand Rousseau, Chambertin Grand Cru",2006,Cote de Nuits,95.29,95,4613.59,4237
"Domaine Armand Rousseau, Chambertin Grand Cru",2005,Cote de Nuits,95.26,97,4609.9,6283
"Domaine Armand Rousseau, Chambertin Grand Cru",2004,Cote de Nuits,95.23,93,4606.22,4813
"Domaine Armand Rousseau, Chambertin Grand Cru",2003,Cote de Nuits,95.2,94,4602.53,5066
"Domaine Armand Rousseau, Chambertin Grand Cru",2002,Cote de Nuits,95.17,95,4598.84,5113
"Domaine Armand Rousseau, Chambertin Grand Cru",2001,Cote de Nuits,95.14,95,4595.56,4641
"Domaine Armand Rousseau, Chambertin Grand Cru",2000,Cote de Nuits,95.11,93,4592.39,4058
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2023,Pauillac,91.61,-,268.8,-
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2022,Pauillac,91.58,93,266.38,82
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2021,Pauillac,91.55,91,263.95,77
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2020,Pauillac,91.52,93,261.52,101
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2019,Pauillac,91.49,93,259.09,101
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2018,Pauillac,91.46,93,256.67,105
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2017,Pauillac,91.43,91,254.24,91
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2016,Pauillac,91.4,92,251.81,100
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2015,Pauillac,91.37,91,249.38,96
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2014,Pauillac,91.34,91,246.96,90
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2013,Pauillac,91.31,88,244.53,96
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2012,Pauillac,91.28,90,242.1,101
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2011,Pauillac,91.25,90,239.68,98
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2010,Pauillac,91.22,92,237.25,123
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2009,Pauillac,91.19,92,234.82,127
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2008,Pauillac,91.16,91,232.39,108
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2007,Pauillac,91.13,89,229.97,105
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2006,Pauillac,91.1,89,227.54,106
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2005,Pauillac,91.07,91,225.11,119
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2004,Pauillac,91.04,90,222.68,130
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2003,Pauillac,91.01,91,220.25,118
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2002,Pauillac,90.98,89,217.83,105
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2001,Pauillac,90.95,90,215.4,105
"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2000,Pauillac,90.92,90,212.97,129
"Chateau Clinet, Pomerol",2023,Pomerol,92.51,-,332.75,-
"Chateau Clinet, Pomerol",2022,Pomerol,92.48,95,330.32,109
"Chateau Clinet, Pomerol",2021,Pomerol,92.45,92,327.89,91
"Chateau Clinet, Pomerol",2020,Pomerol,92.42,94,325.47,123
"Chateau Clinet, Pomerol",2019,Pomerol,92.39,95,323.04,149
"Chateau Clinet, Pomerol",2018,Pomerol,92.36,94,320.61,122
"Chateau Clinet, Pomerol",2017,Pomerol,92.33,91,318.18,102
"Chateau Clinet, Pomerol",2016,Pomerol,92.3,94,315.76,138
"Chateau Clinet, Pomerol",2015,Pomerol,92.27,94,313.33,145
"Chateau Clinet, Pomerol",2014,Pomerol,92.24,91,310.9,93
"Chateau Clinet, Pomerol",2013,Pomerol,92.2,90,308.47,84
"Chateau Clinet, Pomerol",2012,Pomerol,92.17,91,306.05,106
"Chateau Clinet, Pomerol",2011,Pomerol,92.14,92,303.62,105
"Chateau Clinet, Pomerol",2010,Pomerol,92.11,93,301.19,164
"Chateau Clinet, Pomerol",2009,Pomerol,92.08,93,298.76,326
"Chateau Clinet, Pomerol",2008,Pomerol,92.05,91,296.34,116
"Chateau Clinet, Pomerol",2007,Pomerol,92.02,90,293.91,117
"Chateau Clinet, Pomerol",2006,Pomerol,91.99,91,291.48,119
"Chateau Clinet, Pomerol",2005,Pomerol,91.96,92,289.05,178
"Chateau Clinet, Pomerol",2004,Pomerol,91.93,90,286.63,121
"Chateau Clinet, Pomerol",2003,Pomerol,91.9,89,284.2,111
"Chateau Clinet, Pomerol",2002,Pomerol,91.87,89,281.77,111
"Chateau Clinet, Pomerol",2001,Pomerol,91.84,89,279.34,135
"Chateau Clinet, Pomerol",2000,Pomerol,91.81,90,276.92,215
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2023,Saint-Julien,93.31,-,243.04,-
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2022,Saint-Julien,93.28,95,240.61,112
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2021,Saint-Julien,93.25,93,238.18,101
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2020,Saint-Julien,93.22,95,235.75,128
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2019,Saint-Julien,93.19,95,233.33,123
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2018,Saint-Julien,93.16,95,230.9,146
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2017,Saint-Julien,93.13,93,228.47,122
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2016,Saint-Julien,93.1,95,226.04,123
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2015,Saint-Julien,93.07,94,223.62,122
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2014,Saint-Julien,93.04,93,221.19,105
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2013,Saint-Julien,93.01,91,218.76,84
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2012,Saint-Julien,92.98,92,216.33,100
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2011,Saint-Julien,92.95,92,213.91,96
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2010,Saint-Julien,92.91,95,211.48,167
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2009,Saint-Julien,92.88,95,209.05,257
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2008,Saint-Julien,92.85,92,206.62,112
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2007,Saint-Julien,92.82,91,204.2,91
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2006,Saint-Julien,92.79,92,201.77,117
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2005,Saint-Julien,92.76,93,199.34,181
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2004,Saint-Julien,92.73,92,196.91,112
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2003,Saint-Julien,92.7,93,194.49,171
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2002,Saint-Julien,92.67,90,192.06,101
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2001,Saint-Julien,92.64,92,189.63,141
"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2000,Saint-Julien,92.61,93,187.2,232
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2023,Chateauneuf-du-Pape,94.42,-,264.37,-
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2022,Chateauneuf-du-Pape,94.42,-,264.37,-
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2021,Chateauneuf-du-Pape,94.36,94,259.52,81
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2020,Chateauneuf-du-Pape,94.33,95,257.09,95
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2019,Chateauneuf-du-Pape,94.3,96,254.66,98
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2018,Chateauneuf-du-Pape,94.27,95,252.24,158
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2017,Chateauneuf-du-Pape,94.24,95,249.81,91
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2016,Chateauneuf-du-Pape,94.21,96,247.38,134
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2015,Chateauneuf-du-Pape,94.18,95,244.95,109
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2014,Chateauneuf-du-Pape,94.15,94,242.53,76
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2013,Chateauneuf-du-Pape,94.12,93,240.1,84
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2012,Chateauneuf-du-Pape,94.09,94,237.67,91
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2011,Chateauneuf-du-Pape,94.06,94,235.24,89
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2010,Chateauneuf-du-Pape,94.03,96,232.82,186
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2009,Chateauneuf-du-Pape,94.0,95,230.39,117
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2008,Chateauneuf-du-Pape,93.97,93,227.96,84
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2007,Chateauneuf-du-Pape,93.94,96,225.53,232
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2006,Chateauneuf-du-Pape,93.91,94,223.11,114
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2005,Chateauneuf-du-Pape,93.88,95,220.68,133
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2004,Chateauneuf-du-Pape,93.85,94,218.25,106
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2003,Chateauneuf-du-Pape,93.82,94,215.82,117
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2002,Chateauneuf-du-Pape,93.79,88,213.4,118
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2001,Chateauneuf-du-Pape,93.76,92,210.97,138
"Clos des Papes, Chateauneuf-du-Pape, Rouge",2000,Chateauneuf-du-Pape,93.73,91,208.54,117
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2023,Saint-Emilion Grand Cru,92.93,-,275.05,-
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2022,Saint-Emilion Grand Cru,92.9,96,272.63,124
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2021,Saint-Emilion Grand Cru,92.87,93,270.2,108
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2020,Saint-Emilion Grand Cru,92.84,95,267.77,133
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2019,Saint-Emilion Grand Cru,92.81,95,265.34,132
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2018,Saint-Emilion Grand Cru,92.78,95,262.92,155
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2017,Saint-Emilion Grand Cru,92.75,93,260.49,134
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2016,Saint-Emilion Grand Cru,92.72,95,258.06,143
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2015,Saint-Emilion Grand Cru,92.69,94,255.63,127
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2014,Saint-Emilion Grand Cru,92.66,93,253.21,112
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2013,Saint-Emilion Grand Cru,92.63,91,250.78,105
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2012,Saint-Emilion Grand Cru,92.6,92,248.35,105
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2011,Saint-Emilion Grand Cru,92.57,92,245.92,130
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2010,Saint-Emilion Grand Cru,92.54,94,243.5,173
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2009,Saint-Emilion Grand Cru,92.51,93,241.07,273
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2008,Saint-Emilion Grand Cru,92.48,91,238.64,127
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2007,Saint-Emilion Grand Cru,92.45,90,236.21,107
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2006,Saint-Emilion Grand Cru,92.42,91,233.79,118
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2005,Saint-Emilion Grand Cru,92.39,93,231.36,194
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2004,Saint-Emilion Grand Cru,92.36,90,228.93,116
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2003,Saint-Emilion Grand Cru,92.33,92,226.5,161
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2002,Saint-Emilion Grand Cru,92.3,89,224.08,140
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2001,Saint-Emilion Grand Cru,92.27,90,221.65,140
"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2000,Saint-Emilion Grand Cru,92.24,91,219.22,197
"Chateau L'Eglise-Clinet, Pomerol",2023,Pomerol,94.57,-,284.99,-
"Chateau L'Eglise-Clinet, Pomerol",2022,Pomerol,94.54,97,282.56,375
"Chateau L'Eglise-Clinet, Pomerol",2021,Pomerol,94.51,94,280.13,283
"Chateau L'Eglise-Clinet, Pomerol",2020,Pomerol,94.48,96,277.7,358
"Chateau L'Eglise-Clinet, Pomerol",2019,Pomerol,94.45,97,275.28,419
"Chateau L'Eglise-Clinet, Pomerol",2018,Pomerol,94.42,96,272.85,347
"Chateau L'Eglise-Clinet, Pomerol",2017,Pomerol,94.39,95,270.42,245
"Chateau L'Eglise-Clinet, Pomerol",2016,Pomerol,94.36,97,267.99,367
"Chateau L'Eglise-Clinet, Pomerol",2015,Pomerol,94.33,96,265.57,285
"Chateau L'Eglise-Clinet, Pomerol",2014,Pomerol,94.3,94,263.14,202
"Chateau L'Eglise-Clinet, Pomerol",2013,Pomerol,94.27,92,260.71,140
"Chateau L'Eglise-Clinet, Pomerol",2012,Pomerol,94.24,94,258.28,212
"Chateau L'Eglise-Clinet, Pomerol",2011,Pomerol,94.21,93,255.86,150
"Chateau L'Eglise-Clinet, Pomerol",2010,Pomerol,94.18,96,253.43,428
"Chateau L'Eglise-Clinet, Pomerol",2009,Pomerol,94.15,95,251.0,435
"Chateau L'Eglise-Clinet, Pomerol",2008,Pomerol,94.12,93,248.57,205
"Chateau L'Eglise-Clinet, Pomerol",2007,Pomerol,94.09,91,246.15,133
"Chateau L'Eglise-Clinet, Pomerol",2006,Pomerol,94.06,93,243.72,207
"Chateau L'Eglise-Clinet, Pomerol",2005,Pomerol,94.03,96,241.29,520
"Chateau L'Eglise-Clinet, Pomerol",2004,Pomerol,94.0,92,238.86,169
"Chateau L'Eglise-Clinet, Pomerol",2003,Pomerol,93.97,92,236.44,154
"Chateau L'Eglise-Clinet, Pomerol",2002,Pomerol,93.94,90,234.01,134
"Chateau L'Eglise-Clinet, Pomerol",2001,Pomerol,93.91,94,231.58,257
"Chateau L'Eglise-Clinet, Pomerol",2000,Pomerol,93.88,96,229.15,433
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2023,Cote de Nuits,94.64,-,1175.93,-
